timestamps,open,high,close,low,volume,amount
1996-10-10,12264.3000,12398.3000,12242.5000,12231.7000,103703768,1269593379740.00
1996-10-11,12235.6000,12289.0000,12218.4000,12201.1000,69562328,849940348435.20
1996-10-14,12275.1000,12354.7000,12330.4000,12274.5000,69826704,860991191001.60
1996-10-15,12352.1000,12490.7000,12490.7000,12337.6000,100347696,1253412966427.20
1996-10-16,12517.3000,12602.3000,12396.2000,12370.4000,124754144,1546477319852.80
1996-10-17,12394.8000,12461.7000,12436.8000,12325.8000,90787240,1129102746432.00
1996-10-18,12473.5000,12543.8000,12510.1000,12469.4000,71309784,892092528818.40
1996-10-22,12532.5000,12542.3000,12444.7000,12423.2000,89280304,1111066599188.80
1996-10-23,12418.5000,12492.4000,12492.4000,12368.0000,65195888,814453111251.20
1996-10-24,12475.2000,12535.2000,12473.6000,12431.2000,74175728,925238360780.80
1996-10-25,12410.9000,12420.4000,12388.4000,12343.3000,70739480,876348974032.00
1996-10-28,12370.8000,12380.4000,12262.8000,12244.9000,44848560,549968921568.00
1996-10-29,12229.3000,12244.8000,12192.2000,12172.8000,55647196,678461743071.20
1996-10-30,12209.3000,12428.2000,12405.5000,12209.3000,89192952,1106483166036.00
1996-10-31,12414.5000,12496.6000,12477.6000,12377.9000,78618136,980965653753.60
1996-11-01,12503.1000,12562.1000,12529.3000,12494.5000,94470936,1183654698424.80
1996-11-04,12537.8000,12582.7000,12559.4000,12518.8000,70193008,881582064675.20
1996-11-05,12566.7000,12616.4000,12502.7000,12502.7000,73870192,923576849518.40
1996-11-06,12552.5000,12779.1000,12775.5000,12472.8000,125450288,1602690154344.00
1996-11-07,12820.9000,12898.3000,12735.3000,12730.7000,136492120,1738268095836.00
1996-11-08,12721.5000,12776.5000,12751.2000,12667.7000,81771520,1042685005824.00
1996-11-11,12743.1000,12816.4000,12771.9000,12670.7000,85111096,1087030407002.40
1996-11-12,12778.5000,12818.0000,12806.3000,12731.3000,93955896,1203227390944.80
1996-11-13,12819.8000,12951.9000,12943.7000,12819.8000,100204752,1297020248462.40
1996-11-14,12939.4000,13009.7000,13004.8000,12911.6000,98459520,1280446365696.00
1996-11-15,13020.1000,13054.9000,12889.4000,12887.5000,93922656,1210606682246.40
1996-11-18,12899.3000,13094.4000,13042.8000,12850.2000,104021176,1356727394332.80
1996-11-19,13031.6000,13183.0000,13056.9000,13006.1000,134637370,1757946676353.00
1996-11-20,13112.8000,13229.2000,13167.2000,13112.8000,187312840,2466385626848.00
1996-11-21,13162.7000,13237.7000,13099.6000,13028.0000,122239808,1601292588876.80
1996-11-22,13142.4000,13189.3000,13116.8000,13044.7000,118490824,1554220440243.20
1996-11-25,13172.4000,13261.3000,13239.4000,13138.8000,126337792,1672636563404.80
1996-11-26,13310.7000,13495.4000,13485.3000,13310.7000,150843310,2034167288343.00
1996-11-27,13463.2000,13531.0000,13531.0000,13347.6000,431562170,5839467722270.00
1996-11-28,13672.2000,13744.3000,13310.8000,13300.1000,187286400,2492931813120.00
1996-11-29,13312.1000,13447.7000,13393.9000,13291.6000,83208480,1114486060272.00
1996-12-02,13446.7000,13517.6000,13517.6000,13446.7000,82967056,1121515476185.60
1996-12-03,13493.8000,13522.5000,13456.3000,13422.1000,75130520,1010978816276.00
1996-12-04,13406.0000,13435.2000,13434.2000,13344.8000,180882300,2430008994660.00
1996-12-05,13427.2000,13525.4000,13491.6000,13416.1000,87306024,1177897953398.40
1996-12-06,13466.0000,13466.0000,13102.7000,12870.1000,192831360,2526611460672.00
1996-12-09,13194.5000,13226.0000,13144.2000,12980.5000,114693152,1507549728518.40
1996-12-10,13237.7000,13360.5000,13342.5000,13237.7000,114390472,1526254872660.00
1996-12-11,13357.7000,13473.3000,13189.6000,13125.9000,141185600,1862181589760.00
1996-12-12,12960.8000,13125.8000,13053.3000,12960.8000,100716536,1314683159368.80
1996-12-13,12892.0000,12892.0000,12784.1000,12736.4000,150099880,1918891875908.00
1996-12-16,12814.4000,12937.5000,12937.5000,12801.4000,83006584,1073897680500.00
1996-12-17,12781.7000,12864.4000,12815.4000,12747.9000,81999416,1050855315806.40
1996-12-18,12843.5000,12942.6000,12766.0000,12762.6000,74872488,955822181808.00
1996-12-19,12808.0000,12881.5000,12846.6000,12781.3000,71221936,914959723017.60
1996-12-20,12979.3000,13145.4000,13131.4000,12979.3000,74532032,978709925004.80
1996-12-23,13133.2000,13361.2000,13331.5000,13103.2000,323090560,4307281800640.00
1996-12-24,13334.0000,13414.0000,13341.6000,13278.1000,63764552,850721146963.20
1996-12-27,13366.3000,13451.2000,13404.1000,13362.2000,56869892,762289719357.20
1996-12-30,13407.0000,13503.2000,13480.8000,13371.4000,103006856,1388614824364.80
1996-12-31,13489.1000,13489.1000,13451.5000,13364.4000,47511776,639104654864.00
1997-01-02,13362.5000,13362.5000,13203.4000,13200.2000,102977536,1359653598822.40
1997-01-03,13173.3000,13241.2000,13222.8000,13147.3000,111112784,1469222120275.20
1997-01-06,13282.3000,13443.9000,13443.9000,13282.3000,120753376,1623396311606.40
1997-01-07,13515.6000,13564.6000,13420.2000,13371.8000,171654600,2303639062920.00
1997-01-08,13442.1000,13501.2000,13454.9000,13432.8000,136321550,1834192823095.00
1997-01-09,13412.0000,13412.0000,13198.1000,13086.2000,144404110,1905859884191.00
1997-01-10,13290.3000,13335.5000,13191.5000,13133.1000,129008272,1701812620088.00
1997-01-13,13165.2000,13310.3000,13289.2000,13103.9000,122246936,1624563981891.20
1997-01-14,13280.2000,13328.0000,13293.9000,13215.6000,115034128,1529252194219.20
1997-01-15,13407.4000,13771.5000,13766.7000,13407.4000,153028890,2106702819963.00
1997-01-16,13749.7000,14004.9000,13830.7000,13684.3000,165020700,2282351795490.00
1997-01-17,13879.2000,13977.5000,13856.4000,13794.4000,125173592,1734455360188.80
1997-01-20,13928.7000,13994.9000,13868.2000,13828.7000,127479296,1767908372787.20
1997-01-21,13824.2000,13824.2000,13732.8000,13712.1000,112203176,1540863775372.80
1997-01-22,13800.3000,13898.3000,13692.8000,13674.8000,162068570,2219172515296.00
1997-01-23,13680.2000,13680.2000,13610.3000,13591.4000,99066016,1348318197564.80
1997-01-24,13471.5000,13493.5000,13379.6000,13362.0000,142777600,1910307176960.00
1997-01-27,13314.1000,13314.1000,13294.9000,13210.6000,115042368,1529476778323.20
1997-01-28,13279.2000,13450.6000,13403.3000,13279.2000,91028400,1220080953720.00
1997-01-29,13438.3000,13486.8000,13285.4000,13182.5000,133604696,1774991828238.40
1997-01-30,13353.8000,13405.5000,13288.4000,13250.6000,115967768,1541026088291.20
1997-01-31,13355.8000,13432.7000,13321.8000,13292.5000,113991088,1518566476118.40
1997-02-03,13340.7000,13499.5000,13451.1000,13340.7000,112200288,1509217293916.80
1997-02-04,13468.9000,13563.9000,13548.4000,13435.5000,88184400,1194757524960.00
1997-02-05,13567.3000,13660.5000,13660.5000,13541.2000,70576448,964109567904.00
1997-02-10,13856.5000,13860.9000,13643.5000,13616.6000,82383864,1124004248484.00
1997-02-11,13617.9000,13617.9000,13454.2000,13380.0000,86738504,1166997180516.80
1997-02-12,13478.8000,13497.9000,13462.6000,13364.1000,100731656,1356109992065.60
1997-02-13,13541.3000,13589.7000,13240.0000,13240.0000,112658448,1491597851520.00
1997-02-14,13215.8000,13215.8000,13113.3000,12962.2000,166295980,2180689074534.00
1997-02-17,13153.7000,13256.5000,13144.6000,13126.6000,97940456,1287388117937.60
1997-02-18,13108.5000,13123.9000,13102.9000,12934.0000,89078488,1167186520415.20
1997-02-19,13145.4000,13145.4000,13106.3000,13002.6000,85407920,1119381821896.00
1997-02-20,13013.3000,13427.0000,13411.3000,13013.3000,142496040,1911057141252.00
1997-02-21,13352.8000,13452.2000,13444.9000,13336.0000,92547280,1244288924872.00
1997-02-24,13437.7000,13447.0000,13375.7000,13347.8000,74569808,997423380865.60
1997-02-25,13431.9000,13539.4000,13520.3000,13384.9000,80827752,1092815455365.60
1997-02-26,13541.4000,13610.4000,13541.8000,13524.4000,89128960,1206966550528.00
1997-02-27,13455.2000,13561.7000,13546.6000,13425.8000,92546344,1253688303630.40
1997-02-28,13520.8000,13520.8000,13398.7000,13347.4000,85427912,1144622964514.40
1997-03-03,13426.3000,13543.5000,13507.3000,13354.6000,76125080,1028244293084.00
1997-03-04,13433.5000,13497.6000,13450.1000,13405.2000,98656936,1326945654893.60
1997-03-05,13474.4000,13498.6000,13410.8000,13359.1000,96075784,1288453124067.20
1997-03-06,13487.2000,13568.9000,13416.4000,13381.3000,103475136,1388263814630.40
1997-03-07,13424.7000,13424.7000,13337.4000,13304.2000,80676824,1076019072417.60
1997-03-10,13389.2000,13445.5000,13268.8000,13240.8000,87309984,1158498715699.20
1997-03-11,13304.4000,13342.5000,13252.2000,13220.1000,83593840,1107802286448.00
1997-03-12,13250.0000,13250.0000,13119.1000,13074.0000,96459280,1265458940248.00
1997-03-13,13056.3000,13056.3000,12917.1000,12877.1000,103603744,1338259921622.40
1997-03-14,12723.8000,12807.2000,12736.5000,12630.2000,146497200,1865861587800.00
1997-03-17,12759.4000,12870.3000,12838.5000,12759.4000,87291688,1120694336388.00
1997-03-18,12843.0000,12843.0000,12748.9000,12687.4000,69655368,888029321095.20
1997-03-19,12695.7000,12735.6000,12651.4000,12650.3000,84438656,1068267212518.40
1997-03-20,12659.9000,12737.5000,12472.3000,12460.5000,95928448,1196448381990.40
1997-03-21,12381.3000,12548.2000,12489.3000,12331.6000,116316264,1452708715975.20
1997-03-24,12493.0000,12749.1000,12749.1000,12493.0000,100881864,1286152972322.40
1997-03-25,12834.7000,12914.9000,12832.5000,12784.6000,105529464,1354206846780.00
1997-03-26,12808.6000,12854.3000,12776.4000,12740.0000,67872904,867171370665.60
1997-03-27,12463.3000,12534.3000,12534.3000,12463.3000,118938376,1490809286296.80
1997-04-01,12230.1000,12230.1000,12074.2000,11951.9000,139583130,1685354628246.00
1997-04-02,12167.8000,12177.0000,12136.3000,12067.9000,104398656,1267013408812.80
1997-04-03,12036.4000,12270.7000,12055.2000,12013.5000,89075392,1073821665638.40
1997-04-04,12060.0000,12213.5000,12204.6000,12056.0000,63394984,773710421726.40
1997-04-07,12244.9000,12359.2000,12287.8000,12244.9000,61302976,753278708492.80
1997-04-08,12316.5000,12398.6000,12398.6000,12286.5000,67907968,841963732044.80
1997-04-09,12418.1000,12451.5000,12426.7000,12353.1000,69473448,863325696261.60
1997-04-10,12409.0000,12409.0000,12358.7000,12308.3000,120909760,1494287450912.00
1997-04-11,12351.8000,12522.1000,12516.6000,12351.8000,98267992,1229981148667.20
1997-04-14,12347.3000,12396.0000,12296.0000,12264.8000,99764800,1226707980800.00
1997-04-15,12332.8000,12392.7000,12342.0000,12315.4000,124212688,1533032995296.00
1997-04-16,12485.9000,12613.9000,12581.3000,12485.9000,138545630,1743084134719.00
1997-04-17,12622.8000,12635.5000,12516.2000,12474.2000,88189352,1103795567502.40
1997-04-18,12496.1000,12568.4000,12541.1000,12482.8000,81034056,1016256199701.60
1997-04-21,12548.6000,12711.3000,12626.0000,12548.6000,151381600,1911344081600.00
1997-04-22,12614.6000,12648.3000,12580.9000,12533.7000,150017820,1887359191638.00
1997-04-23,12703.5000,12758.3000,12707.0000,12687.0000,120311632,1528799907824.00
1997-04-24,12688.0000,12729.1000,12726.8000,12610.7000,136054110,1731533447148.00
1997-04-25,12707.6000,12783.9000,12645.8000,12643.3000,143722060,1817480426348.00
1997-04-28,12645.1000,12649.2000,12610.2000,12565.9000,120689488,1521918581577.60
1997-04-29,12621.0000,12697.2000,12600.4000,12571.6000,108887552,1372026710220.80
1997-04-30,12819.5000,12924.3000,12903.3000,12819.5000,129191920,1667002101336.00
1997-05-01,12892.2000,13024.8000,13020.8000,12845.4000,117238104,1526533904563.20
1997-05-02,13026.6000,13145.9000,13081.7000,13015.7000,108724904,1422306576656.80
1997-05-05,13238.6000,13439.8000,13399.3000,13238.6000,136102170,1823673806481.00
1997-05-06,13520.4000,13679.9000,13579.3000,13520.4000,168270220,2284991798446.00
1997-05-07,13607.7000,13649.3000,13605.9000,13533.1000,133863576,1821334428698.40
1997-05-08,13471.3000,13740.3000,13740.3000,13447.5000,91712056,1260151163056.80
1997-05-09,13879.4000,14047.2000,13930.8000,13866.9000,164320430,2289115046244.00
1997-05-12,14062.4000,14130.1000,13987.8000,13952.3000,125013064,1748657736619.20
1997-05-13,14007.8000,14019.0000,13906.5000,13875.9000,98901256,1375370316564.00
1997-05-14,13912.0000,14153.6000,14153.6000,13830.2000,116476664,1648564111590.40
1997-05-15,14111.6000,14167.0000,14041.9000,13936.5000,115079088,1615929045787.20
1997-05-16,14021.0000,14133.7000,14062.4000,13932.5000,97756768,1374694774323.20
1997-05-19,13966.5000,14145.0000,14108.8000,13946.9000,83921928,1184037697766.40
1997-05-20,14093.0000,14254.0000,14236.2000,14072.8000,91397720,1301156221464.00
1997-05-21,14323.2000,14398.6000,14235.5000,14207.9000,121653752,1731801986596.00
1997-05-22,14198.5000,14324.0000,14212.0000,14173.5000,99580344,1415235848928.00
1997-05-23,14183.9000,14331.7000,14331.7000,14157.3000,113368288,1624760293129.60
1997-05-26,14356.6000,14581.4000,14574.6000,14356.6000,149434160,2177943108336.00
1997-05-27,14588.7000,14618.4000,14540.2000,14505.9000,155088600,2255019261720.00
1997-05-28,14555.8000,14688.5000,14556.5000,14534.4000,151186190,2200741774735.00
1997-05-29,14528.9000,14528.9000,14416.6000,14299.0000,118831056,1713139801929.60
1997-05-30,14389.7000,14757.8000,14757.8000,14336.4000,173031870,2553569731086.00
1997-06-02,14737.1000,14998.1000,14991.0000,14737.1000,200764110,3009654773010.00
1997-06-03,14935.6000,15021.0000,14760.2000,14607.2000,177014350,2612767208870.00
1997-06-04,14764.7000,14979.8000,14831.6000,14755.3000,162427630,2409061637108.00
1997-06-05,14799.6000,14914.3000,14795.5000,14709.0000,122949624,1819101161892.00
1997-06-06,14833.4000,14975.0000,14655.1000,14609.2000,142748920,2091999697492.00
1997-06-10,14808.4000,14856.8000,14439.7000,14391.9000,143148890,2067027026933.00
1997-06-11,14422.4000,14575.2000,14421.5000,14214.0000,190018680,2740354393620.00
1997-06-12,14339.9000,14383.7000,13924.3000,13916.3000,187527070,2611183180801.00
1997-06-13,14110.7000,14145.4000,14112.6000,13796.0000,139530760,1969141803576.00
1997-06-16,14163.2000,14426.6000,14394.6000,14163.2000,113476960,1633455448416.00
1997-06-17,14372.9000,14434.8000,14307.2000,14284.3000,117206344,1676894604876.80
1997-06-18,14210.3000,14260.4000,14203.9000,13999.7000,129392968,1837884778175.20
1997-06-19,14172.3000,14569.1000,14506.5000,14137.2000,171136160,2482586705040.00
1997-06-20,14624.9000,15154.4000,15154.4000,14624.9000,234398380,3552166809872.00
1997-06-23,15148.5000,15322.3000,15021.2000,14993.7000,206553370,3102679481444.00
1997-06-24,14825.8000,15028.7000,14891.0000,14797.1000,120030576,1787375307216.00
1997-06-25,15034.3000,15201.0000,15065.0000,15034.3000,132766136,2000121838840.00
1997-06-26,15014.5000,15275.4000,15127.0000,14942.1000,182704090,2763764769430.00
1997-06-27,15181.6000,15275.5000,15196.8000,15095.3000,181337100,2755743641280.00
1997-07-03,15346.0000,15363.6000,15055.7000,15035.9000,130917520,1971054905864.00
1997-07-04,15166.9000,15179.5000,14823.0000,14727.5000,144527840,2142336172320.00
1997-07-07,14844.8000,15003.0000,14858.6000,14723.5000,102604680,1524561898248.00
1997-07-08,14847.0000,14876.1000,14792.2000,14686.2000,106362640,1573337443408.00
1997-07-09,14820.3000,14931.6000,14703.7000,14659.3000,130378728,1917049702893.60
1997-07-10,14666.8000,14849.7000,14839.2000,14549.9000,132894152,1972042900358.40
1997-07-11,14870.8000,15225.3000,15225.3000,14870.8000,178124640,2712001081392.00
1997-07-14,15298.9000,15502.5000,15370.9000,15298.9000,135967470,2089942384623.00
1997-07-15,15388.8000,15509.0000,15487.2000,15260.7000,136543160,2114671227552.00
1997-07-16,15577.9000,15635.5000,15446.0000,15392.5000,127114688,1963413470848.00
1997-07-17,15606.3000,15783.3000,15706.3000,15552.2000,142670860,2240831328418.00
1997-07-18,15611.5000,15769.4000,15570.4000,15554.1000,138184760,2151591987104.00
1997-07-21,15424.4000,15710.6000,15536.3000,15370.4000,98346064,1527933954123.20
1997-07-22,15486.1000,15602.9000,15446.8000,15397.7000,89618512,1384319231161.60
1997-07-23,15551.2000,15738.8000,15738.8000,15551.2000,103664328,1631552125526.40
1997-07-24,15801.9000,15880.6000,15709.2000,15691.4000,111186488,1746650777289.60
1997-07-25,15720.8000,15769.9000,15658.1000,15631.9000,94909064,1486095615018.40
1997-07-28,15627.0000,15770.1000,15666.6000,15627.0000,66621732,1043736026551.20
1997-07-29,15681.9000,15782.9000,15772.1000,15681.9000,89336024,1409016704130.40
1997-07-30,15842.6000,16055.2000,15983.2000,15842.6000,155984280,2493127944096.00
1997-07-31,16144.6000,16365.7000,16365.7000,16144.6000,185207230,3031045964011.00
1997-08-01,16424.2000,16449.5000,16379.2000,16336.2000,175346700,2872038668640.00
1997-08-04,16342.0000,16430.3000,16259.6000,16166.7000,145909160,2372424577936.00
1997-08-05,16423.1000,16482.7000,16371.5000,16305.8000,169329440,2772176926960.00
1997-08-06,16418.2000,16600.6000,16541.6000,16402.0000,189241320,3130354218912.00
1997-08-07,16683.0000,16820.3000,16673.3000,16615.4000,231178360,3854506149788.00
1997-08-08,16668.0000,16686.3000,16647.5000,16482.0000,143517260,2389203585850.00
1997-08-11,16449.2000,16478.1000,16460.5000,16328.7000,124614432,2051215857936.00
1997-08-12,16572.0000,16660.8000,16383.4000,16320.3000,128043600,2097789516240.00
1997-08-13,16318.6000,16484.9000,16482.9000,16176.3000,126092008,2078361958663.20
1997-08-14,16465.0000,16541.0000,16497.7000,16337.6000,98643976,1627398722855.20
1997-08-15,16503.6000,16555.5000,16096.9000,16002.9000,151555420,2439572440198.00
1997-08-19,15559.7000,15848.8000,15477.3000,15355.9000,207296220,3208385785806.00
1997-08-20,15571.9000,15882.4000,15855.7000,15571.9000,149698680,2373577360476.00
1997-08-21,15921.6000,16184.3000,15654.0000,15628.5000,139801180,2188447671720.00
1997-08-22,15497.3000,15642.7000,15429.8000,15300.8000,146576490,2261645925402.00
1997-08-25,15411.3000,15604.7000,15598.9000,15322.0000,101635232,1585397820444.80
1997-08-26,15617.7000,15704.1000,15547.2000,15500.0000,105265752,1636587699494.40
1997-08-27,15470.1000,15534.0000,15534.0000,15284.7000,107223296,1665606680064.00
1997-08-28,15590.1000,15608.0000,14876.1000,14820.3000,201655870,2999852887707.00
1997-08-29,14360.4000,14420.7000,14135.2000,14088.0000,332392160,4698429660032.00
1997-09-01,14112.0000,14203.1000,13425.7000,13425.7000,219082430,2941334980451.00
1997-09-02,13777.3000,13810.8000,13735.3000,12899.8000,257780480,3540692226944.00
1997-09-03,14334.8000,14714.0000,14714.0000,14287.1000,216877100,3191129649400.00
1997-09-04,14609.7000,14609.7000,14199.2000,14089.7000,142682640,2025979341888.00
1997-09-05,14296.7000,14576.7000,14563.6000,14201.0000,114358672,1665473955539.20
1997-09-08,14639.8000,14910.0000,14806.5000,14618.1000,119392352,1767782859888.00
1997-09-09,14861.8000,15043.5000,14996.7000,14827.3000,134469280,2016595451376.00
1997-09-10,15031.6000,15042.9000,14805.4000,14746.9000,143136120,2119187511048.00
1997-09-11,14581.6000,14581.6000,14308.3000,14238.3000,131583000,1882729038900.00
1997-09-12,14194.0000,14485.5000,14470.5000,14023.7000,125711344,1819106003352.00
1997-09-15,14642.2000,14764.4000,14630.7000,14600.7000,102017096,1492581526447.20
1997-09-16,14600.6000,14607.1000,14411.2000,14358.6000,74391184,1072066230860.80
1997-09-18,14512.0000,14528.0000,14419.5000,14034.2000,118877520,1714154399640.00
1997-09-19,14499.4000,14569.7000,14384.1000,14374.8000,108700488,1563558689440.80
1997-09-22,14385.1000,14385.1000,14108.1000,14015.8000,106062568,1496341315600.80
1997-09-23,14144.1000,14202.2000,14094.4000,13921.3000,103376472,1457029346956.80
1997-09-24,14112.8000,14291.6000,14205.4000,14095.4000,101437872,1440965546908.80
1997-09-25,14285.6000,14660.6000,14636.6000,14237.7000,114876008,1681394178692.80
1997-09-26,14648.2000,14754.2000,14710.9000,14537.7000,98565024,1449980211561.60
1997-09-29,14874.1000,14941.0000,14864.4000,14770.3000,83817368,1245894884899.20
1997-09-30,14946.7000,15049.3000,15049.3000,14835.2000,93287672,1403914162229.60
1997-10-03,15133.3000,15185.0000,15128.0000,15043.8000,115395480,1745702821440.00
1997-10-06,15190.5000,15242.7000,14776.8000,14776.8000,115227088,1702687633958.40
1997-10-07,14762.3000,14903.3000,14810.8000,14627.1000,93333336,1382341372828.80
1997-10-08,14795.2000,14959.5000,14838.5000,14735.0000,88454608,1312533700808.00
1997-10-09,14713.2000,14713.2000,14273.1000,14260.7000,144430280,2061467829468.00
1997-10-13,14242.9000,14242.9000,14072.9000,13886.6000,139571630,1964177591827.00
1997-10-14,14147.6000,14260.0000,13836.6000,13769.5000,118789032,1643636320171.20
1997-10-15,13785.8000,13785.8000,13384.2000,13148.2000,201655580,2698998613836.00
1997-10-16,13317.2000,13574.7000,13567.3000,13142.4000,147660510,2003354437323.00
1997-10-17,13475.7000,13749.0000,13601.0000,13270.4000,129582672,1762453921872.00
1997-10-20,13473.7000,13473.7000,12970.9000,12967.8000,153887840,1996063783856.00
1997-10-21,13052.1000,13052.1000,12403.1000,12353.1000,223537160,2772553749196.00
1997-10-22,12242.1000,12412.4000,11637.8000,11637.8000,371610970,4324734146666.00
1997-10-23,11083.2000,11203.4000,10426.3000,9766.7000,936679800,9766104598740.00
1997-10-24,10226.8000,11147.8000,11144.3000,10187.9000,802391420,8942090701906.00
1997-10-27,10902.4000,10902.4000,10498.2000,10377.2000,492349310,5168781526242.00
1997-10-28,9649.1000,9649.1000,9059.9000,8775.9000,590671040,5351420555296.00
1997-10-29,10130.5000,10765.3000,10765.3000,10130.5000,544788600,5864812715580.00
1997-10-30,10444.5000,10510.5000,10362.9000,9924.6000,386407360,4004300830944.00
1997-10-31,10122.7000,10764.4000,10623.8000,9907.2000,367030620,3899259900756.00
1997-11-03,10901.9000,11350.4000,11255.1000,10901.9000,442097120,4975847295312.00
1997-11-04,11543.9000,11661.0000,10780.8000,10747.5000,474108350,5111267299680.00
1997-11-05,10663.2000,10818.1000,10681.8000,10422.5000,308855800,3299135884440.00
1997-11-06,10777.5000,10812.3000,10412.6000,10364.9000,259459050,2701643304030.00
1997-11-07,10346.8000,10346.8000,10104.5000,9796.4000,345551580,3491625940110.00
1997-11-10,9920.6000,10181.4000,9992.8000,9836.1000,243684010,2435085575128.00
1997-11-11,10006.2000,10251.7000,10004.1000,9967.4000,162787530,1628542728873.00
1997-11-12,9965.7000,9965.7000,9607.9000,9510.1000,237363720,2280566885388.00
1997-11-13,9522.0000,9873.0000,9720.8000,9436.6000,245516680,2386618542944.00
1997-11-14,9894.1000,10098.2000,9957.3000,9805.9000,216261130,2153376949749.00
1997-11-17,10180.7000,10512.4000,10419.8000,10180.7000,206545630,2152164155474.00
1997-11-18,10501.9000,10501.9000,10245.2000,10188.6000,135142860,1384565629272.00
1997-11-19,10103.1000,10154.4000,10154.4000,9901.0000,163231500,1657517943600.00
1997-11-20,10117.3000,10229.0000,10050.7000,9978.0000,125846008,1264840472605.60
1997-11-21,10308.0000,10602.5000,10548.2000,10300.2000,206174410,2174768911562.00
1997-11-24,10647.3000,10674.8000,10586.4000,10462.8000,127295208,1347597989971.20
1997-11-25,10392.5000,10473.2000,10325.6000,10300.3000,119526312,1234180887187.20
1997-11-26,10395.3000,10619.5000,10590.1000,10395.3000,113333512,1200213225431.20
1997-11-27,10621.0000,10636.7000,10583.1000,10385.1000,146674600,1552271959260.00
1997-11-28,10441.2000,10581.8000,10526.9000,10378.7000,108925824,1146651256665.60
1997-12-01,10510.8000,10769.1000,10750.9000,10510.8000,95914368,1031165778931.20
1997-12-02,10881.7000,11253.3000,11216.4000,10881.7000,245468780,2753276023992.00
1997-12-03,11193.8000,11297.6000,11207.6000,11014.0000,153693530,1722535606828.00
1997-12-04,11207.5000,11494.4000,11474.9000,11183.4000,183415210,2104671193229.00
1997-12-05,11590.0000,11638.3000,11527.6000,11401.1000,212072220,2444683723272.00
1997-12-08,11613.0000,11842.7000,11722.9000,11573.1000,195725450,2294469877805.00
1997-12-09,11704.4000,11704.4000,11490.7000,11410.2000,160255100,1841443277570.00
1997-12-10,11419.7000,11419.7000,11022.4000,11022.4000,141584060,1560596142944.00
1997-12-11,10765.9000,10765.9000,10420.2000,10259.0000,256470320,2672472028464.00
1997-12-12,10219.6000,10614.7000,10614.7000,10114.8000,185478410,1968797678627.00
1997-12-15,10599.4000,10665.9000,10435.2000,10346.2000,145917240,1522675582848.00
1997-12-16,10504.8000,10533.6000,10346.4000,10305.9000,116975816,1210278582662.40
1997-12-17,10463.8000,10723.1000,10692.7000,10463.8000,193243150,2066291030005.00
1997-12-18,10663.3000,10754.1000,10754.1000,10627.5000,125654584,1351301961794.40
1997-12-19,10573.5000,10573.5000,10405.8000,10352.7000,146033310,1519593417198.00
1997-12-22,10335.7000,10383.8000,10172.5000,10058.5000,129467832,1317011521020.00
1997-12-23,10240.7000,10441.8000,10368.1000,10134.3000,119816152,1242265845551.20
1997-12-24,10288.0000,10376.2000,10342.4000,10250.8000,63859208,660457472819.20
1997-12-29,10350.3000,10556.5000,10503.0000,10350.3000,63978868,671970050604.00
1997-12-30,10593.0000,10767.6000,10755.2000,10593.0000,98225376,1056433563955.20
1997-12-31,10831.9000,10935.6000,10722.8000,10628.3000,103726136,1112234611100.80
1998-01-02,10743.7000,10822.7000,10680.6000,10594.1000,62357276,666013122045.60
1998-01-05,10673.9000,10698.3000,10303.5000,10301.4000,110448416,1138005254256.00
1998-01-06,10212.4000,10212.4000,10135.5000,10056.4000,185804880,1883225361240.00
1998-01-07,10084.2000,10084.2000,9538.6000,9515.8000,276479070,2637223257102.00
1998-01-08,9553.4000,9579.6000,9254.5000,8928.9000,356125560,3295763995020.00
1998-01-09,8971.7000,9073.9000,8894.6000,8721.1000,340128190,3025304198774.00
1998-01-12,8214.3000,8349.8000,8121.1000,7909.1000,440006080,3573333376288.00
1998-01-13,8333.7000,8741.5000,8720.0000,8333.7000,352061790,3069978808800.00
1998-01-14,8913.5000,9317.0000,9226.6000,8913.5000,287847360,2655852451776.00
1998-01-15,9094.1000,9094.1000,8579.0000,8471.7000,373103040,3200850980160.00
1998-01-16,8668.5000,9044.3000,8900.0000,8668.5000,480241560,4274149884000.00
1998-01-19,9217.5000,9510.7000,9400.4000,9217.5000,341753950,3212623831580.00
1998-01-20,9328.2000,9659.3000,9433.7000,9212.1000,239629420,2260592059454.00
1998-01-21,9558.7000,9572.4000,9246.8000,9127.9000,245801210,2272874628628.00
1998-01-22,9068.5000,9068.5000,8883.7000,8773.9000,195743130,1738923243981.00
1998-01-23,8849.3000,8943.8000,8920.2000,8641.2000,181400840,1618131772968.00
1998-01-26,9045.4000,9278.8000,8973.9000,8948.1000,260999710,2342185297569.00
1998-01-27,9047.8000,9254.0000,9252.4000,9032.4000,111094520,1027890936848.00
1998-02-02,9800.0000,10697.0000,10578.6000,9800.0000,551192440,5830844345784.00
1998-02-03,10705.4000,10743.2000,10525.5000,10387.9000,330003770,3473454681135.00
1998-02-04,10420.8000,10704.6000,10302.6000,10302.6000,198144160,2041400022816.00
1998-02-05,10228.4000,10508.2000,10442.1000,10192.2000,129363576,1350827396949.60
1998-02-06,10580.5000,10681.9000,10485.9000,10485.9000,175401400,1839241540260.00
1998-02-09,10530.6000,10894.7000,10873.2000,10530.6000,247593560,2692134296592.00
